TableID,Frequency,Year,Quarter,Industry,IndustrYDescription,DataValue,NoteRef
20,A,2011,2011,485,Transit and ground passenger transportation,15.0,20
20,A,2011,2011,486,Pipeline transportation,13.4,20
20,A,2011,2011,487OS,Other transportation and support activities,85.0,20
20,A,2011,2011,48TW,Transportation and warehousing,505.7,20
20,A,2011,2011,493,Warehousing and storage,52.4,20
20,A,2011,2011,4A0,Other retail,254.4,20
20,A,2011,2011,51,Information,561.7,20
20,A,2011,2011,511,"Publishing industries, except internet (includes software)",113.1,20
20,A,2011,2011,512,Motion picture and sound recording industries,43.2,20
20,A,2011,2011,513,Broadcasting and telecommunications,341.9,20
20,A,2011,2011,514,"Data processing, internet publishing, and other information services",63.6,20
20,A,2011,2011,52,Finance and insurance,964.2,20
20,A,2011,2011,521CI,"Federal Reserve banks, credit intermediation, and related activities",231.5,20
20,A,2011,2011,523,"Securities, commodity contracts, and investments",278.8,20
20,A,2011,2011,524,Insurance carriers and related activities,342.2,20
20,A,2011,2011,525,"Funds, trusts, and other financial vehicles",111.7,20
20,A,2011,2011,53,Real estate and rental and leasing,735.9,20
20,A,2011,2011,531,Real estate,614.5,20
20,A,2011,2011,532RL,Rental and leasing services and lessors of intangible assets,121.4,20
20,A,2011,2011,54,"Professional, scientific, and technical services",583.7,20
20,A,2011,2011,5411,Legal services,81.6,20
20,A,2011,2011,5412OP,"Miscellaneous professional, scientific, and technical services",395.9,20
20,A,2011,2011,5415,Computer systems design and related services,106.1,20
20,A,2011,2011,55,Management of companies and enterprises,168.6,20
20,A,2011,2011,56,Administrative and waste management services,256.3,20
20,A,2011,2011,561,Administrative and support services,215.7,20
20,A,2011,2011,562,Waste management and remediation services,40.6,20
20,A,2011,2011,6,"Educational services, health care, and social assistance",818.3,20
20,A,2011,2011,61,Educational services,100.2,20
20,A,2011,2011,62,Health care and social assistance,718.2,20
20,A,2011,2011,621,Ambulatory health care services,278.1,20
20,A,2011,2011,622,Hospitals,285.5,20
20,A,2011,2011,623,Nursing and residential care facilities,78.7,20
20,A,2011,2011,624,Social assistance,75.9,20
20,A,2011,2011,7,"Arts, entertainment, recreation, accommodation, and food services",448.1,20
20,A,2011,2011,71,"Arts, entertainment, and recreation",93.5,20
20,A,2011,2011,711AS,"Performing arts, spectator sports, museums, and related activities",43.6,20
20,A,2011,2011,713,"Amusements, gambling, and recreation industries",49.9,20
20,A,2011,2011,72,Accommodation and food services,354.6,20
20,A,2011,2011,721,Accommodation,76.7,20
20,A,2011,2011,722,Food services and drinking places,277.9,20
20,A,2011,2011,81,"Other services, except government",215.1,20
20,A,2011,2011,FIRE,"Finance, insurance, real estate, rental, and leasing",1700.1,20
20,A,2011,2011,G,Government,1227.2,20
20,A,2011,2011,GF,Federal,436.8,20
20,A,2011,2011,GFE,Government enterprises,41.6,20
20,A,2011,2011,GFG,General government,395.2,20
20,A,2011,2011,GFGD,National defense,281.0,20
20,A,2011,2011,GFGN,Nondefense,114.2,20
20,A,2011,2011,GSL,State and local,790.4,20
20,A,2011,2011,GSLE,Government enterprises,174.8,20
20,A,2011,2011,GSLG,General government,615.6,20
20,A,2011,2011,HS,Housing,162.2,20
20,A,2011,2011,ICT,Information-communications-technology-producing industries<sup>3</sup>,643.8,20;20.3.A
20,A,2011,2011,II,All industries,12450.5,20
20,A,2011,2011,ORE,Other real estate,452.3,20
20,A,2011,2011,PGOOD,Private goods-producing industries<sup>1</sup>,4720.7,20;20.1.A
20,A,2011,2011,PROF,Professional and business services,1008.6,20
20,A,2011,2011,PSERV,Private services-producing industries<sup>2</sup>,6502.6,20;20.2.A
20,A,2011,2011,PVT,Private industries,11223.3,20
20,A,2012,2012,11,"Agriculture, forestry, fishing, and hunting",271.6,20
20,A,2012,2012,111CA,Farms,255.4,20
20,A,2012,2012,113FF,"Forestry, fishing, and related activities",16.2,20
20,A,2012,2012,21,Mining,252.9,20
20,A,2012,2012,211,Oil and gas extraction,137.7,20
20,A,2012,2012,212,"Mining, except oil and gas",57.6,20
20,A,2012,2012,213,Support activities for mining,57.6,20
20,A,2012,2012,22,Utilities,180.9,20
20,A,2012,2012,23,Construction,520.5,20
20,A,2012,2012,311FT,Food and beverage and tobacco products,675.8,20
20,A,2012,2012,313TT,Textile mills and textile product mills,35.8,20
20,A,2012,2012,315AL,Apparel and leather and allied products,9.2,20
20,A,2012,2012,31G,Manufacturing,3855.0,20
20,A,2012,2012,31ND,Nondurable goods,2203.5,20
20,A,2012,2012,321,Wood products,54.6,20
20,A,2012,2012,322,Paper products,126.1,20
20,A,2012,2012,323,Printing and related support activities,44.6,20
20,A,2012,2012,324,Petroleum and coal products,674.0,20
20,A,2012,2012,325,Chemical products,489.1,20
20,A,2012,2012,326,Plastics and rubber products,148.8,20
20,A,2012,2012,327,Nonmetallic mineral products,56.6,20
20,A,2012,2012,331,Primary metals,203.5,20
20,A,2012,2012,332,Fabricated metal products,205.1,20
20,A,2012,2012,333,Machinery,251.6,20
20,A,2012,2012,334,Computer and electronic products,126.3,20
20,A,2012,2012,335,"Electrical equipment, appliances, and components",70.6,20
20,A,2012,2012,3361MV,"Motor vehicles, bodies and trailers, and parts",400.9,20
20,A,2012,2012,3364OT,Other transportation equipment,163.9,20
20,A,2012,2012,337,Furniture and related products,43.3,20
20,A,2012,2012,339,Miscellaneous manufacturing,75.2,20
20,A,2012,2012,33DG,Durable goods,1651.6,20
20,A,2012,2012,42,Wholesale trade,657.3,20
20,A,2012,2012,441,Motor vehicle and parts dealers,58.6,20
20,A,2012,2012,445,Food and beverage stores,73.8,20
20,A,2012,2012,44RT,Retail trade,480.4,20
20,A,2012,2012,452,General merchandise stores,76.6,20
20,A,2012,2012,481,Air transportation,107.4,20
20,A,2012,2012,482,Rail transportation,39.4,20
20,A,2012,2012,483,Water transportation,36.9,20
20,A,2012,2012,484,Truck transportation,169.4,20
20,A,2012,2012,485,Transit and ground passenger transportation,14.5,20
20,A,2012,2012,486,Pipeline transportation,11.1,20
20,A,2012,2012,487OS,Other transportation and support activities,92.3,20
20,A,2012,2012,48TW,Transportation and warehousing,532.6,20
20,A,2012,2012,493,Warehousing and storage,61.7,20
20,A,2012,2012,4A0,Other retail,271.3,20
20,A,2012,2012,51,Information,619.9,20
20,A,2012,2012,511,"Publishing industries, except internet (includes software)",106.4,20
20,A,2012,2012,512,Motion picture and sound recording industries,48.9,20
20,A,2012,2012,513,Broadcasting and telecommunications,360.8,20
20,A,2012,2012,514,"Data processing, internet publishing, and other information services",103.8,20
20,A,2012,2012,52,Finance and insurance,986.5,20
20,A,2012,2012,521CI,"Federal Reserve banks, credit intermediation, and related activities",241.9,20
20,A,2012,2012,523,"Securities, commodity contracts, and investments",245.7,20
20,A,2012,2012,524,Insurance carriers and related activities,391.7,20
20,A,2012,2012,525,"Funds, trusts, and other financial vehicles",107.2,20
20,A,2012,2012,53,Real estate and rental and leasing,794.6,20
20,A,2012,2012,531,Real estate,669.8,20
20,A,2012,2012,532RL,Rental and leasing services and lessors of intangible assets,124.9,20
20,A,2012,2012,54,"Professional, scientific, and technical services",593.2,20
20,A,2012,2012,5411,Legal services,89.5,20
20,A,2012,2012,5412OP,"Miscellaneous professional, scientific, and technical services",402.3,20
20,A,2012,2012,5415,Computer systems design and related services,101.5,20
20,A,2012,2012,55,Management of companies and enterprises,176.7,20
20,A,2012,2012,56,Administrative and waste management services,270.2,20
20,A,2012,2012,561,Administrative and support services,229.4,20
20,A,2012,2012,562,Waste management and remediation services,40.7,20
20,A,2012,2012,6,"Educational services, health care, and social assistance",857.6,20
20,A,2012,2012,61,Educational services,95.4,20
20,A,2012,2012,62,Health care and social assistance,762.2,20
20,A,2012,2012,621,Ambulatory health care services,294.6,20
20,A,2012,2012,622,Hospitals,310.9,20
20,A,2012,2012,623,Nursing and residential care facilities,83.0,20
20,A,2012,2012,624,Social assistance,73.7,20
20,A,2012,2012,7,"Arts, entertainment, recreation, accommodation, and food services",470.8,20
20,A,2012,2012,71,"Arts, entertainment, and recreation",92.8,20
20,A,2012,2012,711AS,"Performing arts, spectator sports, museums, and related activities",43.0,20
20,A,2012,2012,713,"Amusements, gambling, and recreation industries",49.8,20
20,A,2012,2012,72,Accommodation and food services,378.0,20
20,A,2012,2012,721,Accommodation,86.1,20
20,A,2012,2012,722,Food services and drinking places,291.9,20
20,A,2012,2012,81,"Other services, except government",227.4,20
20,A,2012,2012,FIRE,"Finance, insurance, real estate, rental, and leasing",1781.1,20
20,A,2012,2012,G,Government,1230.0,20
20,A,2012,2012,GF,Federal,429.9,20
20,A,2012,2012,GFE,Government enterprises,46.9,20
20,A,2012,2012,GFG,General government,383.0,20
20,A,2012,2012,GFGD,National defense,268.7,20
20,A,2012,2012,GFGN,Nondefense,114.3,20
20,A,2012,2012,GSL,State and local,800.0,20
20,A,2012,2012,GSLE,Government enterprises,178.4,20
20,A,2012,2012,GSLG,General government,621.6,20
20,A,2012,2012,HS,Housing,180.5,20
20,A,2012,2012,ICT,Information-communications-technology-producing industries<sup>3</sup>,699.2,20;20.3.A
20,A,2012,2012,II,All industries,12978.2,20
20,A,2012,2012,ORE,Other real estate,489.3,20
20,A,2012,2012,PGOOD,Private goods-producing industries<sup>1</sup>,4900.1,20;20.1.A
20,A,2012,2012,PROF,Professional and business services,1040.1,20
20,A,2012,2012,PSERV,Private services-producing industries<sup>2</sup>,6848.2,20;20.2.A
20,A,2012,2012,PVT,Private industries,11748.2,20
20,A,2013,2013,11,"Agriculture, forestry, fishing, and hunting",271.5,20
20,A,2013,2013,111CA,Farms,253.1,20
20,A,2013,2013,113FF,"Forestry, fishing, and related activities",18.5,20
20,A,2013,2013,21,Mining,267.1,20
20,A,2013,2013,211,Oil and gas extraction,161.0,20
20,A,2013,2013,212,"Mining, except oil and gas",53.0,20
20,A,2013,2013,213,Support activities for mining,53.2,20
20,A,2013,2013,22,Utilities,196.7,20
20,A,2013,2013,23,Construction,564.1,20
20,A,2013,2013,311FT,Food and beverage and tobacco products,691.9,20
20,A,2013,2013,313TT,Textile mills and textile product mills,36.9,20
20,A,2013,2013,315AL,Apparel and leather and allied products,9.2,20
20,A,2013,2013,31G,Manufacturing,3957.2,20
20,A,2013,2013,31ND,Nondurable goods,2264.4,20
20,A,2013,2013,321,Wood products,59.7,20
20,A,2013,2013,322,Paper products,128.3,20
20,A,2013,2013,323,Printing and related support activities,44.3,20
20,A,2013,2013,324,Petroleum and coal products,687.1,20
20,A,2013,2013,325,Chemical products,511.4,20
20,A,2013,2013,326,Plastics and rubber products,155.4,20
20,A,2013,2013,327,Nonmetallic mineral products,59.0,20
20,A,2013,2013,331,Primary metals,200.7,20
20,A,2013,2013,332,Fabricated metal products,209.5,20
20,A,2013,2013,333,Machinery,240.3,20
20,A,2013,2013,334,Computer and electronic products,124.6,20
20,A,2013,2013,335,"Electrical equipment, appliances, and components",66.1,20
20,A,2013,2013,3361MV,"Motor vehicles, bodies and trailers, and parts",431.2,20
20,A,2013,2013,3364OT,Other transportation equipment,170.3,20
20,A,2013,2013,337,Furniture and related products,43.6,20
20,A,2013,2013,339,Miscellaneous manufacturing,87.9,20
20,A,2013,2013,33DG,Durable goods,1692.9,20
20,A,2013,2013,42,Wholesale trade,710.8,20
20,A,2013,2013,441,Motor vehicle and parts dealers,64.4,20
20,A,2013,2013,445,Food and beverage stores,72.4,20
20,A,2013,2013,44RT,Retail trade,511.9,20
20,A,2013,2013,452,General merchandise stores,80.1,20
20,A,2013,2013,481,Air transportation,110.1,20
20,A,2013,2013,482,Rail transportation,40.9,20
20,A,2013,2013,483,Water transportation,33.8,20
20,A,2013,2013,484,Truck transportation,174.2,20
20,A,2013,2013,485,Transit and ground passenger transportation,18.7,20
20,A,2013,2013,486,Pipeline transportation,11.9,20
20,A,2013,2013,487OS,Other transportation and support activities,97.0,20
20,A,2013,2013,48TW,Transportation and warehousing,550.1,20
20,A,2013,2013,493,Warehousing and storage,63.4,20
20,A,2013,2013,4A0,Other retail,295.0,20
20,A,2013,2013,51,Information,604.7,20
20,A,2013,2013,511,"Publishing industries, except internet (includes software)",114.6,20
20,A,2013,2013,512,Motion picture and sound recording industries,51.7,20
20,A,2013,2013,513,Broadcasting and telecommunications,343.6,20
20,A,2013,2013,514,"Data processing, internet publishing, and other information services",94.8,20
20,A,2013,2013,52,Finance and insurance,1148.2,20
20,A,2013,2013,521CI,"Federal Reserve banks, credit intermediation, and related activities",304.0,20
20,A,2013,2013,523,"Securities, commodity contracts, and investments",264.4,20
20,A,2013,2013,524,Insurance carriers and related activities,449.1,20
20,A,2013,2013,525,"Funds, trusts, and other financial vehicles",130.8,20
20,A,2013,2013,53,Real estate and rental and leasing,863.0,20
20,A,2013,2013,531,Real estate,724.5,20
20,A,2013,2013,532RL,Rental and leasing services and lessors of intangible assets,138.5,20
20,A,2013,2013,54,"Professional, scientific, and technical services",608.6,20
20,A,2013,2013,5411,Legal services,87.5,20
20,A,2013,2013,5412OP,"Miscellaneous professional, scientific, and technical services",411.7,20
20,A,2013,2013,5415,Computer systems design and related services,109.3,20
20,A,2013,2013,55,Management of companies and enterprises,173.5,20
20,A,2013,2013,56,Administrative and waste management services,287.6,20
20,A,2013,2013,561,Administrative and support services,243.9,20
20,A,2013,2013,562,Waste management and remediation services,43.8,20
20,A,2013,2013,6,"Educational services, health care, and social assistance",861.0,20
20,A,2013,2013,61,Educational services,102.3,20
20,A,2013,2013,62,Health care and social assistance,758.6,20
20,A,2013,2013,621,Ambulatory health care services,278.5,20
20,A,2013,2013,622,Hospitals,322.8,20
20,A,2013,2013,623,Nursing and residential care facilities,84.6,20
20,A,2013,2013,624,Social assistance,72.8,20
20,A,2013,2013,7,"Arts, entertainment, recreation, accommodation, and food services",488.9,20
20,A,2013,2013,71,"Arts, entertainment, and recreation",99.0,20
20,A,2013,2013,711AS,"Performing arts, spectator sports, museums, and related activities",46.9,20
20,A,2013,2013,713,"Amusements, gambling, and recreation industries",52.1,20
20,A,2013,2013,72,Accommodation and food services,389.9,20
20,A,2013,2013,721,Accommodation,87.8,20
20,A,2013,2013,722,Food services and drinking places,302.2,20
20,A,2013,2013,81,"Other services, except government",226.7,20
20,A,2013,2013,FIRE,"Finance, insurance, real estate, rental, and leasing",2011.2,20
20,A,2013,2013,G,Government,1216.4,20
20,A,2013,2013,GF,Federal,392.5,20
20,A,2013,2013,GFE,Government enterprises,48.0,20
20,A,2013,2013,GFG,General government,344.6,20
20,A,2013,2013,GFGD,National defense,236.4,20
20,A,2013,2013,GFGN,Nondefense,108.2,20
20,A,2013,2013,GSL,State and local,823.9,20
20,A,2013,2013,GSLE,Government enterprises,183.5,20
20,A,2013,2013,GSLG,General government,640.4,20
20,A,2013,2013,HS,Housing,195.5,20
20,A,2013,2013,ICT,Information-communications-technology-producing industries<sup>3</sup>,688.8,20;20.3.A
20,A,2013,2013,II,All industries,13508.1,20
20,A,2013,2013,ORE,Other real estate,528.9,20
20,A,2013,2013,PGOOD,Private goods-producing industries<sup>1</sup>,5060.0,20;20.1.A
20,A,2013,2013,PROF,Professional and business services,1069.7,20
20,A,2013,2013,PSERV,Private services-producing industries<sup>2</sup>,7231.7,20;20.2.A
20,A,2013,2013,PVT,Private industries,12291.7,20
20,A,2014,2014,11,"Agriculture, forestry, fishing, and hunting",298.0,20
20,A,2014,2014,111CA,Farms,275.2,20
20,A,2014,2014,113FF,"Forestry, fishing, and related activities",22.8,20
20,A,2014,2014,21,Mining,309.5,20
20,A,2014,2014,211,Oil and gas extraction,176.9,20
20,A,2014,2014,212,"Mining, except oil and gas",59.1,20
20,A,2014,2014,213,Support activities for mining,73.5,20
20,A,2014,2014,22,Utilities,221.5,20
20,A,2014,2014,23,Construction,614.7,20
20,A,2014,2014,311FT,Food and beverage and tobacco products,711.5,20
20,A,2014,2014,313TT,Textile mills and textile product mills,37.6,20
20,A,2014,2014,315AL,Apparel and leather and allied products,9.1,20
20,A,2014,2014,31G,Manufacturing,3989.1,20
20,A,2014,2014,31ND,Nondurable goods,2219.7,20
20,A,2014,2014,321,Wood products,66.3,20
20,A,2014,2014,322,Paper products,128.9,20
20,A,2014,2014,323,Printing and related support activities,43.5,20
20,A,2014,2014,324,Petroleum and coal products,619.6,20
20,A,2014,2014,325,Chemical products,504.9,20
20,A,2014,2014,326,Plastics and rubber products,164.6,20
20,A,2014,2014,327,Nonmetallic mineral products,64.8,20
20,A,2014,2014,331,Primary metals,201.3,20
20,A,2014,2014,332,Fabricated metal products,218.5,20
20,A,2014,2014,333,Machinery,252.7,20
20,A,2014,2014,334,Computer and electronic products,116.4,20
20,A,2014,2014,335,"Electrical equipment, appliances, and components",74.1,20
20,A,2014,2014,3361MV,"Motor vehicles, bodies and trailers, and parts",465.9,20
20,A,2014,2014,3364OT,Other transportation equipment,182.3,20
20,A,2014,2014,337,Furniture and related products,44.3,20
20,A,2014,2014,339,Miscellaneous manufacturing,82.9,20
20,A,2014,2014,33DG,Durable goods,1769.5,20
20,A,2014,2014,42,Wholesale trade,765.6,20
20,A,2014,2014,441,Motor vehicle and parts dealers,77.9,20
20,A,2014,2014,445,Food and beverage stores,77.4,20
20,A,2014,2014,44RT,Retail trade,556.9,20
20,A,2014,2014,452,General merchandise stores,82.4,20
20,A,2014,2014,481,Air transportation,115.1,20
20,A,2014,2014,482,Rail transportation,43.7,20
20,A,2014,2014,483,Water transportation,37.7,20
20,A,2014,2014,484,Truck transportation,187.7,20
20,A,2014,2014,485,Transit and ground passenger transportation,23.1,20
20,A,2014,2014,486,Pipeline transportation,11.9,20
20,A,2014,2014,487OS,Other transportation and support activities,107.0,20
20,A,2014,2014,48TW,Transportation and warehousing,590.3,20
20,A,2014,2014,493,Warehousing and storage,64.0,20
20,A,2014,2014,4A0,Other retail,319.2,20
20,A,2014,2014,51,Information,671.0,20
20,A,2014,2014,511,"Publishing industries, except internet (includes software)",122.3,20
20,A,2014,2014,512,Motion picture and sound recording industries,53.6,20
20,A,2014,2014,513,Broadcasting and telecommunications,394.0,20
20,A,2014,2014,514,"Data processing, internet publishing, and other information services",101.1,20
20,A,2014,2014,52,Finance and insurance,1177.8,20
20,A,2014,2014,521CI,"Federal Reserve banks, credit intermediation, and related activities",312.3,20
20,A,2014,2014,523,"Securities, commodity contracts, and investments",313.8,20
20,A,2014,2014,524,Insurance carriers and related activities,417.3,20
20,A,2014,2014,525,"Funds, trusts, and other financial vehicles",134.4,20
20,A,2014,2014,53,Real estate and rental and leasing,943.5,20
20,A,2014,2014,531,Real estate,787.5,20
20,A,2014,2014,532RL,Rental and leasing services and lessors of intangible assets,156.0,20
20,A,2014,2014,54,"Professional, scientific, and technical services",648.8,20
20,A,2014,2014,5411,Legal services,87.9,20
20,A,2014,2014,5412OP,"Miscellaneous professional, scientific, and technical services",436.9,20
20,A,2014,2014,5415,Computer systems design and related services,124.0,20
20,A,2014,2014,55,Management of companies and enterprises,186.5,20
20,A,2014,2014,56,Administrative and waste management services,334.9,20
20,A,2014,2014,561,Administrative and support services,286.7,20
20,A,2014,2014,562,Waste management and remediation services,48.2,20
20,A,2014,2014,6,"Educational services, health care, and social assistance",891.4,20
20,A,2014,2014,61,Educational services,104.8,20
20,A,2014,2014,62,Health care and social assistance,786.5,20
20,A,2014,2014,621,Ambulatory health care services,297.5,20
20,A,2014,2014,622,Hospitals,322.9,20
20,A,2014,2014,623,Nursing and residential care facilities,88.4,20
20,A,2014,2014,624,Social assistance,77.8,20
20,A,2014,2014,7,"Arts, entertainment, recreation, accommodation, and food services",525.0,20
20,A,2014,2014,71,"Arts, entertainment, and recreation",105.0,20
20,A,2014,2014,711AS,"Performing arts, spectator sports, museums, and related activities",50.8,20
20,A,2014,2014,713,"Amusements, gambling, and recreation industries",54.1,20
20,A,2014,2014,72,Accommodation and food services,420.0,20
20,A,2014,2014,721,Accommodation,98.4,20
20,A,2014,2014,722,Food services and drinking places,321.7,20
20,A,2014,2014,81,"Other services, except government",241.8,20
20,A,2014,2014,FIRE,"Finance, insurance, real estate, rental, and leasing",2121.3,20
20,A,2014,2014,G,Government,1221.5,20
20,A,2014,2014,GF,Federal,377.8,20
20,A,2014,2014,GFE,Government enterprises,46.7,20
20,A,2014,2014,GFG,General government,331.1,20
20,A,2014,2014,GFGD,National defense,222.9,20
20,A,2014,2014,GFGN,Nondefense,108.1,20
20,A,2014,2014,GSL,State and local,843.7,20
20,A,2014,2014,GSLE,Government enterprises,188.2,20
20,A,2014,2014,GSLG,General government,655.5,20
20,A,2014,2014,HS,Housing,200.9,20
20,A,2014,2014,ICT,Information-communications-technology-producing industries<sup>3</sup>,759.2,20;20.3.A
20,A,2014,2014,II,All industries,14187.6,20
20,A,2014,2014,ORE,Other real estate,586.6,20
20,A,2014,2014,PGOOD,Private goods-producing industries<sup>1</sup>,5211.4,20;20.1.A
20,A,2014,2014,PROF,Professional and business services,1170.2,20
20,A,2014,2014,PSERV,Private services-producing industries<sup>2</sup>,7754.7,20;20.2.A
20,A,2014,2014,PVT,Private industries,12966.1,20
20,A,2015,2015,11,"Agriculture, forestry, fishing, and hunting",275.8,20
20,A,2015,2015,111CA,Farms,256.9,20
20,A,2015,2015,113FF,"Forestry, fishing, and related activities",18.8,20
20,A,2015,2015,21,Mining,219.2,20
20,A,2015,2015,211,Oil and gas extraction,89.9,20
20,A,2015,2015,212,"Mining, except oil and gas",56.6,20
20,A,2015,2015,213,Support activities for mining,72.7,20
20,A,2015,2015,22,Utilities,191.8,20
20,A,2015,2015,23,Construction,680.1,20
20,A,2015,2015,311FT,Food and beverage and tobacco products,684.9,20
20,A,2015,2015,313TT,Textile mills and textile product mills,35.1,20
20,A,2015,2015,315AL,Apparel and leather and allied products,8.7,20
20,A,2015,2015,31G,Manufacturing,3588.8,20
20,A,2015,2015,31ND,Nondurable goods,1877.3,20
20,A,2015,2015,321,Wood products,68.3,20
20,A,2015,2015,322,Paper products,124.5,20
20,A,2015,2015,323,Printing and related support activities,42.1,20
20,A,2015,2015,324,Petroleum and coal products,369.0,20
20,A,2015,2015,325,Chemical products,456.5,20
20,A,2015,2015,326,Plastics and rubber products,156.6,20
20,A,2015,2015,327,Nonmetallic mineral products,65.9,20
20,A,2015,2015,331,Primary metals,167.9,20
20,A,2015,2015,332,Fabricated metal products,208.6,20
20,A,2015,2015,333,Machinery,233.0,20
20,A,2015,2015,334,Computer and electronic products,105.1,20
20,A,2015,2015,335,"Electrical equipment, appliances, and components",65.8,20
20,A,2015,2015,3361MV,"Motor vehicles, bodies and trailers, and parts",486.0,20
20,A,2015,2015,3364OT,Other transportation equipment,177.3,20
20,A,2015,2015,337,Furniture and related products,46.3,20
20,A,2015,2015,339,Miscellaneous manufacturing,87.3,20
20,A,2015,2015,33DG,Durable goods,1711.5,20
20,A,2015,2015,42,Wholesale trade,756.3,20
20,A,2015,2015,441,Motor vehicle and parts dealers,96.2,20
20,A,2015,2015,445,Food and beverage stores,79.8,20
20,A,2015,2015,44RT,Retail trade,600.8,20
20,A,2015,2015,452,General merchandise stores,84.6,20
20,A,2015,2015,481,Air transportation,104.7,20
20,A,2015,2015,482,Rail transportation,36.3,20
20,A,2015,2015,483,Water transportation,35.1,20
20,A,2015,2015,484,Truck transportation,175.8,20
20,A,2015,2015,485,Transit and ground passenger transportation,25.7,20
20,A,2015,2015,486,Pipeline transportation,7.4,20
20,A,2015,2015,487OS,Other transportation and support activities,107.6,20
20,A,2015,2015,48TW,Transportation and warehousing,553.5,20
20,A,2015,2015,493,Warehousing and storage,61.1,20
20,A,2015,2015,4A0,Other retail,340.2,20
20,A,2015,2015,51,Information,674.3,20
20,A,2015,2015,511,"Publishing industries, except internet (includes software)",119.8,20
20,A,2015,2015,512,Motion picture and sound recording industries,53.8,20
20,A,2015,2015,513,Broadcasting and telecommunications,388.6,20
20,A,2015,2015,514,"Data processing, internet publishing, and other information services",112.2,20
20,A,2015,2015,52,Finance and insurance,1186.2,20
20,A,2015,2015,521CI,"Federal Reserve banks, credit intermediation, and related activities",320.8,20
20,A,2015,2015,523,"Securities, commodity contracts, and investments",310.8,20
20,A,2015,2015,524,Insurance carriers and related activities,397.8,20
20,A,2015,2015,525,"Funds, trusts, and other financial vehicles",156.8,20
20,A,2015,2015,53,Real estate and rental and leasing,1031.9,20
20,A,2015,2015,531,Real estate,893.2,20
20,A,2015,2015,532RL,Rental and leasing services and lessors of intangible assets,138.7,20
20,A,2015,2015,54,"Professional, scientific, and technical services",645.0,20
20,A,2015,2015,5411,Legal services,86.2,20
20,A,2015,2015,5412OP,"Miscellaneous professional, scientific, and technical services",443.9,20
20,A,2015,2015,5415,Computer systems design and related services,114.9,20
20,A,2015,2015,55,Management of companies and enterprises,195.3,20
20,A,2015,2015,56,Administrative and waste management services,365.4,20
20,A,2015,2015,561,Administrative and support services,316.5,20
20,A,2015,2015,562,Waste management and remediation services,48.9,20
20,A,2015,2015,6,"Educational services, health care, and social assistance",939.3,20
20,A,2015,2015,61,Educational services,108.3,20
20,A,2015,2015,62,Health care and social assistance,831.0,20
20,A,2015,2015,621,Ambulatory health care services,315.9,20
20,A,2015,2015,622,Hospitals,340.3,20
20,A,2015,2015,623,Nursing and residential care facilities,92.8,20
20,A,2015,2015,624,Social assistance,82.0,20
20,A,2015,2015,7,"Arts, entertainment, recreation, accommodation, and food services",560.7,20
20,A,2015,2015,71,"Arts, entertainment, and recreation",120.3,20
20,A,2015,2015,711AS,"Performing arts, spectator sports, museums, and related activities",62.6,20
20,A,2015,2015,713,"Amusements, gambling, and recreation industries",57.7,20
20,A,2015,2015,72,Accommodation and food services,440.4,20
20,A,2015,2015,721,Accommodation,96.0,20
20,A,2015,2015,722,Food services and drinking places,344.4,20
20,A,2015,2015,81,"Other services, except government",247.2,20
20,A,2015,2015,FIRE,"Finance, insurance, real estate, rental, and leasing",2218.0,20
20,A,2015,2015,G,Government,1227.2,20
20,A,2015,2015,GF,Federal,364.2,20
20,A,2015,2015,GFE,Government enterprises,38.2,20
20,A,2015,2015,GFG,General government,326.0,20
20,A,2015,2015,GFGD,National defense,211.7,20
20,A,2015,2015,GFGN,Nondefense,114.3,20
20,A,2015,2015,GSL,State and local,863.0,20
20,A,2015,2015,GSLE,Government enterprises,191.4,20
20,A,2015,2015,GSLG,General government,671.7,20
20,A,2015,2015,HS,Housing,212.7,20
20,A,2015,2015,ICT,Information-communications-technology-producing industries<sup>3</sup>,751.2,20;20.3.A
20,A,2015,2015,II,All industries,13938.9,20
20,A,2015,2015,ORE,Other real estate,680.4,20
20,A,2015,2015,PGOOD,Private goods-producing industries<sup>1</sup>,4763.9,20;20.1.A
20,A,2015,2015,PROF,Professional and business services,1205.7,20
20,A,2015,2015,PSERV,Private services-producing industries<sup>2</sup>,7947.8,20;20.2.A
20,A,2015,2015,PVT,Private industries,12711.7,20
20,A,2016,2016,11,"Agriculture, forestry, fishing, and hunting",263.4,20
20,A,2016,2016,111CA,Farms,249.5,20
20,A,2016,2016,113FF,"Forestry, fishing, and related activities",13.9,20
20,A,2016,2016,21,Mining,155.9,20
20,A,2016,2016,211,Oil and gas extraction,68.7,20
20,A,2016,2016,212,"Mining, except oil and gas",50.3,20
20,A,2016,2016,213,Support activities for mining,36.9,20
20,A,2016,2016,22,Utilities,167.1,20
20,A,2016,2016,23,Construction,731.8,20
20,A,2016,2016,311FT,Food and beverage and tobacco products,681.7,20
20,A,2016,2016,313TT,Textile mills and textile product mills,33.3,20
20,A,2016,2016,315AL,Apparel and leather and allied products,8.9,20
20,A,2016,2016,31G,Manufacturing,3448.4,20
20,A,2016,2016,31ND,Nondurable goods,1823.3,20
20,A,2016,2016,321,Wood products,69.5,20
20,A,2016,2016,322,Paper products,120.6,20
20,A,2016,2016,323,Printing and related support activities,44.7,20
20,A,2016,2016,324,Petroleum and coal products,355.7,20
